Backup failed due to VSS Issue. Error processing ' ' : directory path not found,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,90400757
Backup failed for below server,CAPACITY,CAPACITY|LOGICAL DISK SPACE,102867370
Backup failed in the server  CAACPWPPRN001 due to system state issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,104757822
"Backup failed in the server AC0GA2K310,unable to login to fix the issue.",CAPACITY,CAPACITY|LOGICAL DISK SPACE,97267346
Backup failed in the server AC0GA2K515 due to VSS issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,99387472
"Backup failed in the server AC0GA2K612 , due to VSS issue .please check it.",CAPACITY,CAPACITY|LOGICAL DISK SPACE,100843995
Backup failed in the server AC0GANT050 due to space issue in C drive.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,99568719
Backup failed in the server AC0GANT053 due to sapce is not available in C drive.,CAPACITY,CAPACITY|PAGING UTILIZATION,91738574
backup failed in the server CAACPWVAPP001 due to system state issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,104512147
"Backup failed in the server CAACPWVAPP002 , due to vss issue.",CAPACITY,CAPACITY|LOGICAL DISK SPACE,99887244
"Backup failed in the server CAACPWVSAV001, due to vss issue",CAPACITY,CAPACITY|LOGICAL DISK SPACE,93821713
"Backup failed in the server COW2KAPP1, due to space issue in C drive.",FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,97464944
Backup failed in the server COW2KIVRSQL due to C drive space issue.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,98485911
Backup failed in the server COW2KIVRSQL2 due to C drive space issue.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,99123111
Backup failed in the server COW2KIVRSQL2( d30.72.68.87) due to C drive space issue.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,98483555
"Backup failed in the server G30302K227 ,due to vss issue.",CAPACITY,CAPACITY|LOGICAL DISK SPACE,93821697
Backup failed in the server IN02DWPFTP001 due to system state issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,98078872
Backup failed in the server IN02DWPFTP001 due to system writer doesnt exits.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,99958724
Backup failed in the server IN02PWVADS002 and VA10PWVXDM001- due to system state issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,104499384
"Backup failed in the server IN02PWVCTX004 , due to cpu 100% reached.",FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,97306156
Backup failed in the server INADS2 due to system state issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,104693893
Backup failed in the server INPWPFTP03B due to system writer doesnt exist.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,98373999
Backup failed in the server INPWPFTP03B due to VSS issue and ASR files backup also got failed.Please check it.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,100816934
"Backup failed in the server INPWPPROXY02 , due to C drive space issue.",FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,103391324
Backup failed in the server SIHPARC2(30.132.48.120) due to WMI issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,98163620
Backup failed in the server SMOKEET( 30.37.205.233 ) due to no space in C drive,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,91954172
Backup failed in the server SMOKEET( 30.37.205.233)due to space issue in C drive.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,92243380
Backup failed in the server SMOKEET(30.37.205.233) due to C drive full.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,99065394
Backup failed in the server SMOKEET(30.37.205.233) due to C drive space issue...,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,97930831
Backup failed in the server SMOKEET(30.37.205.233) due to no space in C drive.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,92581009
Backup failed in the server SMOKEET(30.37.205.233) due to space issue in C drive,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,93373583
Backup failed in the server VA10PWVSQL094 due to vss issue,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,92544668
"Backup failed in the server VAPWPSAV01 ,due to vss issue.",CAPACITY,CAPACITY|LOGICAL DISK SPACE,93475673
Backup failed in the system SMOKEET(30.37.205.233) due to space issue.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,97224901
Backup failed on below nodes,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,97581969
Backup failed Reboot Required .Please check and let us know,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,99773240
Backup failed-VA10PWPSND001- 30.130.24.158,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,103785727
Backup failing due to system state failure.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,99133692
Backup failing due to system state failure.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,99140835
Backup failing due to system state. Please check.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,98337895
Backup failing due to the following error. Please check.,BACKUP RESTORE,BACKUP RESTORE|BACKUP RESTORE OTHER,100724940
Backup failing due to VSS issue in VA10PWVCTX073 server.,BACKUP RESTORE,BACKUP RESTORE|BACKUP RESTORE OTHER,91954088
Backup failing due to VSS issue.,BACKUP RESTORE,BACKUP RESTORE|BACKUP RESTORE OTHER,92542670
Backup failing due to VSS Issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97412281
Backup failing due to VSS issue.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,92542688
Backup failing due to VSS issue. Please check and reboot,CAPACITY,CAPACITY|LOGICAL DISK SPACE,98294759
Backup failing due to VSS Issue. Please check.,BACKUP RESTORE,BACKUP RESTORE|BACKUP RESTORE OTHER,97311661
Backup failing due to VSS issue. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97275132
Backup failing due to VSS issue. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97343223
Backup failing due to VSS Issue. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97445318
Backup failing due to VSS issue. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,98582017
Backup failing due to VSS issue. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,100297097
Backup failing due to VSS issue. Screenshot attached for your reference. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97389746
backup failing due to VSS. Please check.,BACKUP RESTORE,BACKUP RESTORE|BACKUP RESTORE OTHER,97343505
Backup failing due to VSS. Please check.,BACKUP RESTORE,BACKUP RESTORE|BACKUP RESTORE OTHER,102299505
Backup failing due to VSS. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97296553
Backup failing due to VSS. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97311657
Backup failing due to VSS. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97313041
Backup failing due to VSS. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97364455
Backup failing due to VSS. Please check.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,102213943
Backup failing for the server m9lla2k164 due to low disk space on C drive.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,102776631
Backup failing issue : Cannot RDP to 30.76.5.125 Need Reboot,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,99493388
Backup failing on the server VA10PWPSQL018 due to memory issue. Please check.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,97588672
Backup failled with below error.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,92894975
Backup fialed in the server IN02DWPFTP001T due to SYSTEM WRITER ISSUE.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97343236
Backup for server VA10PWVAPP087 is geeting failed because of VSS issue.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,93823450
Backup for VA10PWVEAA003 has failed due to RDP Issue. Please fix this issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,89826819
Backup getting failed because of System State issue. Please check and fix the issue.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,90572160
Backup getting failed due to not able to take RDP of the server,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,99567873
Backup getting failed due to VSS issued in server VATWPFACETS012.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,91954056
Backup getting failed due to VSS issued in server VATWPFACETS012.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,97342985
"Backup getting missed for the server va10dwpapp003, we are not able to take RDP for this server.",OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,93292893
Backup getting slow due to communication problem.please check it.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,97199114
Backup getting slow due to cpu utiliztion reach maximum in the server INW2KGREENBARPR(30.34.14.53).,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,97375204
Backup gone to pending status on sme02,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,100724551
Backup got failed on VA10PWPSPBU002 due to VSS issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,89807367
Backup got missed due to  the cpu utilization is high.and also unable to RDP the server.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,103449520
Backup got missed on VA10PWPEAA004.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,97283076
Backup got missed on VAATHMR042,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,91028530
Backup got missed on VAATHMR428.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,91509479
Backup got missed on VAATHMR431.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,91510073
backup got missed.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,102450051
Backup is failing due to VSS writers are not in stable state.Please investigate.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,90700992
Backup is failing due to VSS writers are not in stable state.Please investigate.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,90730225
"Backup is failing in the servers AC0GANT150 and NTSTL5, due to cpu utilization reach 100%, please reboot...",OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,97653871
Backup is failing on the server vaw2kcsql01b due to memory allocation space.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97404583
Backup is failing on VA10DWVCRM004 due to VSS issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,91131662
Backup is failing Server unresponsive.wiw2psdlan01.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,99684859
Backup is fialing due to VSS writers are not in stable state.Please investigate.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,90678129
Backup is getting failed due to not pingable,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,99491524
backup is getting failed due to system state issue. below is the error we are getting. please find and fix the issue,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97276352
backup is getting failed due to system state issue. below is the error we are getting.please find and fix the issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97226205
Backup is getting failed due to vss issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,92324974
Backup is getting failed due to vss issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,92845943
Backup is getting failed due to vss issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,92998281
Backup is getting failed due to VSS issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,91396583
Backup is getting failed due to VSS issue. Please find the error log below.,BACKUP RESTORE,BACKUP RESTORE|BACKUP RESTORE OTHER,90102954
Backup is getting failed for the server because of VSS Issue.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,93822983
Backup is getting failed on this server due to communication issue with the tsm server.,NETWORK,NETWORK|CONNECTIVITY,99107530
Backup is getting failed on VA10DWVCRM004 due to VSS issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,90761500
Backup is getting failed on VA10PWPCTX044,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,97529152
Backup is getting failed on VA10PWPSAM001 due to communication issue,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97494382
Backup is getting failed on VA10PWPSAM001 due to VSS issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,90725743
Backup is getting failed on VA10PWPSAM001.,CAPACITY,CAPACITY|PAGING UTILIZATION,92372387
Backup is getting failed on va10twpsql010b due to the below errors.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,89590120
Backup is getting failed on VA10TWVFSB002 due to low disk space in C drive.,FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,99100499
"Backup is getting failed on VA10TWVISS006 due to low disk space in ""C"" drive.",FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,93505284
Backup is getting failed on VA10TWVISS088 due to vss issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,92327352
Backup is getting failed on VAPWPIVZ01 due to the below error,CAPACITY,CAPACITY|LOGICAL DISK SPACE,103267351
Backup is getting failed on VAPWPSQLCON01A due to tcp ip communication error.,CAPACITY,CAPACITY|PAGING UTILIZATION,92057801
Backup is getting failed on VAPWPSQLCON01A.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,93900456
Backup is getting failed on VAPWPWEBSN002 due to vss issue,CAPACITY,CAPACITY|LOGICAL DISK SPACE,100097541
Backup is getting missed on VA10DWVGIS006,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,91636224
Backup is getting missed on VA10DWVGIS400,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,90550534
Backup is getting missed on VA10DWVGIS901,CAPACITY,CAPACITY|LOGICAL DISK SPACE,91707174
Backup is getting missed on VA10PWPCTX083,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,99054193
Backup is getting missed on VA10PWPEAA003.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,91954173
Backup is getting missed on VA10PWVCTX304.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,92739823
Backup is getting missed on VA10TWPECR001 server.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,91705711
Backup is getting missed on VA10TWVGEN004,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,90110639
Backup is getting missed on VA10TWVGEN004 due to CPU usage is 100%,CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,99525783
Backup is getting missed on VA10TWVGEN004.,CAPACITY,CAPACITY|PAGING UTILIZATION,92432370
Backup is getting missed on VA10TWVSBI002,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,100725140
Backup is getting missed on VA10TWVSBI004,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,100725143
Backup is getting missed on VA10TWVSBI005.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,92277197
Backup is getting missed on vaathmr435,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,97252775
Backup is getting missed on VAPWPWEBSN001,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,98426788
Backup is getting missed on VAPWPWEBSN001,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,99062163
Backup is getting missed on VAPWPWEBSN001,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,99141861
Backup is getting missed on VAPWPWEBSN002,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,99076716
Backup is getting missed on VATWPCXTWEB03.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,91954175
Backup is getting slow in the server AC0GANT053 due to cpu 100% reached.,CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,97404922
Backup is getting very slow due to CPU utilization reached 100% in the server AC0GANT053.,CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,102540333
Backup is in pending status on tmlivrsql01 as server is not reachable,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SYSTEM SERVICE DOWN,97501489
Backup is missed in the server  INW2KWEBW8  due to cpu utilization reached 100%.,CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,97620901
Backup is missing.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,90703220
Backup missed due to Unable to RDP the server,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,103153912
Backup missed due to unable to ssh.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,104060775
Backup missed for the below server,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,102568797
Backup missed in above server due to RDP issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,104774164
"Backup missed in the server  IN02PWPTAD001, due to rdp issue.",OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,100548143
Backup missed in the server  INW2KIVR02 due to cup reached 100% utilization.,CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,104502204
Backup missed in the server  V504A2K001 due to CPU 100% reached.,CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,101387245
Backup missed in the server AC0GA2K515 due to cpu utilization reached 100%,CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,97650433
"Backup missed in the server AC0GANT141, we are unable to login to fix the issue.",OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,99284638
Backup missed in the server CAVQPSDLAN01 due to rdp issue.please checit.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,100269449
Backup missed in the server CE01A2K016 due rdp issue.please check it.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,99552687
"Backup missed in the server FR01A2K001 ,due to cpu 100% reached.",CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,99292322
Backup missed in the server G30302K225 due to rdp issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,100242703
Backup missed in the server INPWPPROXY02 due to rdp issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,99559582
"Backup missed in the server INW2KWEBW2, we are unable to login the server through RDP,please check once.",FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,98396066
"backup missed in the server INW2KWEBW8 , due to cpu utilizatin reached 100% please check.",FILE SYSTEM / DATASET,FILE SYSTEM / DATASET|DISK SPACE,104475003
Backup missed in the server INW2KWEBW8 due to cpu 100% reached please check once,CAPACITY,CAPACITY|CPU_UTILIZATION_HIGH,98972759
Backup missed in the server NV02P50001 due to rdp issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,102114700
Backup missed in the server V504A2K001 due to rdp .,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,99559202
Backup missed in theI serever IN02PWPTAD001 due to rdp issue.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,100699617
Backup missed-VA10TWVISS001- 30.135.22.167,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,102632038
Backup missing. Unable to login ssh console. Please find the below error and investigate further.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|OS OTHER,103197939
Backup of systemstate is failing on the below servers due to VSS Issue. Please investigate and fix.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,92031182
Backup of the file h:\recycle.bin on this server is failing due to the below reason.,BACKUP RESTORE,BACKUP RESTORE|BACKUP RESTORE OTHER,92695362
Backup of the server VA10DWVRIN002 failing due to VSS issue. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97457824
Backup of the server VA10TWVRIN004 failing due to VSS issue. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,97418298
Backup of the server VA10TWVSQL017 failing due to the following error. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,104208028
Backup of the server VA10TWVSQL017 failing due to VSS. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,98485784
Backup of the server VA10TWVSQL017 failing due to VSS. Please check.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,103302320
Backup of the server va2k3intrpdwl2 failing due to the following error.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,104101467
Backup of the server VAPWPLE012_DPA failed.,CAPACITY,CAPACITY|PAGING UTILIZATION,99753286
Backup of the server VAPWPLE014_DPA failed.,CAPACITY,CAPACITY|PAGING UTILIZATION,99753291
Backup of the server VAPWPLE015_DPA failed.,CAPACITY,CAPACITY|PAGING UTILIZATION,99753428
Backup of the server VAPWPLE016_DPA failed. as per the app owner server is going to be decomm with ref WO2762555. please create a task and assign to the storage support to remove the server from backup schedule,CAPACITY,CAPACITY|PAGING UTILIZATION,99717762
Backup of the server VAPWPLE018_DPA failed.,CAPACITY,CAPACITY|PAGING UTILIZATION,99718526
Backup of the systemstate is failing on the below servers due to VSS issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,91856119
Backup of this server is failing due to VSS Issue. The VSS writers are not stable. Please investigate and fix.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,102186676
backup team  configured the OSSV backup tool in the server and we need to reboot the server to take effect on this.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|SECURITY,91320664
Backups are failing on va10p10006 with below error,CAPACITY,CAPACITY|LOGICAL DISK SPACE,102226226
Backups are getting failed due to Unable to  RDP of the server NY0RPwvapp008.,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,99006770
Backups are running slow for the server NTSTL5 due to high CPU utilization.,CAPACITY,CAPACITY|PAGING UTILIZATION,97599191
"Backups failing for the server MOM9PWVCTX149 due to VSS issue, Unable to take system state backup.",CAPACITY,CAPACITY|LOGICAL DISK SPACE,99545468
Backups failing for the server MOM9PWVSMD005 due to VSS issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,92410427
Backups failing for the server MOM9TWVAPP037 due to VSS issue. Unable to perform system state backups.please have a look on it.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,99541276
Backups for the server MOM9P50026 failing due to VSS issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,102540291
Bakcup failed in the server G30302K158 due D drive issue.,CAPACITY,CAPACITY|LOGICAL DISK SPACE,99768759
Bakup failed due to not able to take RDP.Please ceck and let us know,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,101147055
Bakup failed due to vss issue in the server CAACPWVCTX018,CAPACITY,CAPACITY|LOGICAL DISK SPACE,91424257
balsanex01-Unable to RDP. This is a media agent. So backup for this node and BACKUPS RELATED TO THIS NODE is failing. Please fix the issue ASAP and let us know.,CAPACITY,CAPACITY|PAGING UTILIZATION,99686450
Banner Page Not Coming Up!,OS / SYSTEM SOFTWARE,OS / SYSTEM SOFTWARE|REBOOT,93274519
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,89499698
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,89533305
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,89533688
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,89876761
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,90008622
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,90009624
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,90758230
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,91005888
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,91005946
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,91330696
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,93017552
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,93057777
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,93098629
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,93178823
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,93363097
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,97132820
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,97147352
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,97265931
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,97317762
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,97495752
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,97740113
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,98972639
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,99485369
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,99818389
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,100288627
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,104124201
Battery failure.,HARDWARE,HARDWARE|CABLE PROBLEM,104326722
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,89533677
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,89533680
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,89533681
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,89533684
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,89533708
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,89812853
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,90531849
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,90569571
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,90779905
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,90858013
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91003322
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91005585
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91006226
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91028621
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91069962
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91073207
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91084016
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91235389
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91311782
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91345024
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91405436
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91464701
Battery warning.,HARDWARE,HARDWARE|CABLE PROBLEM,91520099
